max_depth,min_samples_split,min_samples_leaf,elapsed_time,train_accuracy,test_accuracy,train_f1,test_f1,cv_acc_mean,cv_acc_std,cv_f1_mean,cv_f1_std
9,4,2,26.5019953250885,0.9646957165782002,0.9407699901283317,0.8811305070656692,0.7887323943661971,0.9386704467851223,0.005741613195330193,0.7841417603054653,0.020045419532955758
9,5,2,26.986615896224976,0.9669176644858659,0.9397828232971372,0.8886118038237739,0.7852112676056338,0.938732081248429,0.005140165260757394,0.7834451618856956,0.022337008441112523
9,6,2,26.878316640853882,0.9648191581286261,0.9397828232971372,0.8811013767209012,0.784452296819788,0.9387277350007489,0.005193098515915034,0.7846484206970168,0.019180367253794836
9,7,2,26.5854275226593,0.9634613010739415,0.9407699901283317,0.8761506276150628,0.7864768683274022,0.9386906141867413,0.005201256237717718,0.7844050034464299,0.019611838554557764
9,8,2,26.41618299484253,0.9630909764226638,0.941263573543929,0.8751565762004175,0.7893805309734513,0.9385095975405111,0.0050975721557980375,0.7807224102935643,0.023033448859710252
9,9,2,26.339189529418945,0.9616096778175534,0.93928923988154,0.8700376096949436,0.7815275310834814,0.9383574484073491,0.005037904728345148,0.7830258166258445,0.020883472520624297
9,10,2,26.482024431228638,0.9596346130107394,0.9397828232971372,0.8611464968152867,0.7836879432624113,0.9382957809409929,0.0049728289679084135,0.7817528951712271,0.018952496283785873
9,2,3,26.16099500656128,0.9656832489816072,0.9442250740375123,0.8843594009983361,0.8027923211169284,0.9381352642655679,0.006084600688913155,0.7809908162167862,0.021598049862291253
9,3,3,26.163366317749023,0.9656832489816072,0.9442250740375123,0.8843594009983361,0.8027923211169284,0.9382585636565346,0.004893275788308097,0.7798951571958267,0.021953156127012565
9,4,3,26.43867015838623,0.9656832489816072,0.9442250740375123,0.8843594009983361,0.8027923211169284,0.9380364099791068,0.005415970118069544,0.7808477068145813,0.021653293880285435
9,5,3,26.060897827148438,0.9656832489816072,0.9442250740375123,0.8843594009983361,0.8027923211169284,0.9381803362756819,0.005180230419197242,0.7825038607065911,0.02150847710638402
9,6,3,26.106432676315308,0.9656832489816072,0.9442250740375123,0.8843594009983361,0.8027923211169284,0.9380899612341109,0.005436143517863312,0.7801522915947529,0.018819651051997295
9,7,3,25.923405647277832,0.9633378595235156,0.9442250740375123,0.8755760368663594,0.8014059753954306,0.9384190270193422,0.00489852458484113,0.7803935562110967,0.021602604438899026
9,8,3,26.312398433685303,0.9612393531662757,0.9387956564659428,0.8681780016792612,0.7801418439716312,0.937909046135724,0.0049679337592780735,0.7796207849567154,0.021544788500667652
9,9,3,25.907673120498657,0.9607455869645722,0.9387956564659428,0.8666107382550335,0.7824561403508772,0.937867622231869,0.005314137137976509,0.7793152222673517,0.02200641133538884
9,10,3,25.86451268196106,0.9598814961115911,0.941263573543929,0.863617289131347,0.7908611599297012,0.9375303894613648,0.0056500417489927625,0.7796665874913364,0.017539924466111804
